UTC Time,Elapsed Time (s),Angle (degrees),Current,Confidence
2025-04-17T20:03:22.268034+00:00,24.683,85.3,1.5,0.0
2025-04-17T20:03:22.378792+00:00,24.794,85.3,1.5,0.0
2025-04-17T20:03:22.502744+00:00,24.918,85.3,1.5,0.0
2025-04-17T20:03:22.613560+00:00,25.029,85.3,1.5,0.0
2025-04-17T20:03:22.738782+00:00,25.154,85.3,1.5,0.0
2025-04-17T20:03:22.848197+00:00,25.263,85.3,1.5,0.0
2025-04-17T20:03:22.974930+00:00,25.390,85.3,1.5,0.0
2025-04-17T20:03:23.102130+00:00,25.517,85.3,1.5,0.0
2025-04-17T20:03:23.211967+00:00,25.627,85.3,1.5,0.0
2025-04-17T20:03:23.337838+00:00,25.753,85.3,1.5,0.0
2025-04-17T20:03:23.448694+00:00,25.864,85.3,1.5,0.0
2025-04-17T20:03:23.573896+00:00,25.989,85.3,1.5,0.0
2025-04-17T20:03:23.714926+00:00,26.130,85.3,1.5,0.0
2025-04-17T20:03:23.843150+00:00,26.258,85.3,1.5,0.0
2025-04-17T20:03:23.950107+00:00,26.365,83.5,1.5,0.0
2025-04-17T20:03:24.076744+00:00,26.492,74.7,1.5,16.2
2025-04-17T20:03:24.201609+00:00,26.617,59.2,1.5,0.0
2025-04-17T20:03:24.311340+00:00,26.726,59.5,1.5,40.0
2025-04-17T20:03:24.437811+00:00,26.853,79.9,1.5,27.3
2025-04-17T20:03:24.547276+00:00,26.962,87.7,1.5,19.3
2025-04-17T20:03:24.673063+00:00,27.088,94.5,1.5,8.3
2025-04-17T20:03:24.783078+00:00,27.198,100.3,1.5,2.6
2025-04-17T20:03:24.909839+00:00,27.325,100.3,1.5,0.0
2025-04-17T20:03:25.049888+00:00,27.465,100.3,1.5,0.0
2025-04-17T20:03:25.173022+00:00,27.588,100.3,1.5,0.0
2025-04-17T20:03:25.283464+00:00,27.698,82.0,1.5,3.9
2025-04-17T20:03:25.408074+00:00,27.823,79.2,1.5,37.8
2025-04-17T20:03:25.549820+00:00,27.965,58.9,1.5,19.4
2025-04-17T20:03:25.674875+00:00,28.090,20.4,1.5,29.9
2025-04-17T20:03:25.816730+00:00,28.232,20.6,1.5,24.7
2025-04-17T20:03:25.942758+00:00,28.358,61.2,1.5,30.9
2025-04-17T20:03:26.068414+00:00,28.483,79.2,1.5,0.0
2025-04-17T20:03:26.177088+00:00,28.592,79.2,1.5,0.0
2025-04-17T20:03:26.302525+00:00,28.717,79.2,1.5,0.0
2025-04-17T20:03:26.413135+00:00,28.828,79.2,1.5,0.0
2025-04-17T20:03:26.538689+00:00,28.954,79.2,1.5,0.0
2025-04-17T20:03:26.647856+00:00,29.063,79.2,1.5,0.0
2025-04-17T20:03:26.773871+00:00,29.189,79.2,1.5,0.0
2025-04-17T20:03:26.902799+00:00,29.318,75.4,1.5,0.0
2025-04-17T20:03:27.011852+00:00,29.427,59.8,1.5,40.3
2025-04-17T20:03:27.135728+00:00,29.551,34.0,1.5,0.0
2025-04-17T20:03:27.245687+00:00,29.661,9.1,1.5,52.4
2025-04-17T20:03:27.370840+00:00,29.786,30.8,1.5,38.7
2025-04-17T20:03:27.482306+00:00,29.897,58.8,1.5,37.4
2025-04-17T20:03:27.606804+00:00,30.022,77.8,1.5,37.6
2025-04-17T20:03:27.715594+00:00,30.131,91.8,1.5,12.2
2025-04-17T20:03:27.840967+00:00,30.256,91.8,1.5,0.0
2025-04-17T20:03:27.950361+00:00,30.364,91.8,1.5,0.0
2025-04-17T20:03:28.075378+00:00,30.490,91.8,1.5,0.0
2025-04-17T20:03:28.201684+00:00,30.617,91.8,1.5,0.0
2025-04-17T20:03:28.312147+00:00,30.727,86.4,1.5,38.6
2025-04-17T20:03:28.437222+00:00,30.852,64.3,1.5,57.8
2025-04-17T20:03:28.548268+00:00,30.963,39.7,1.5,39.1
2025-04-17T20:03:28.673195+00:00,31.088,32.8,1.5,38.2
2025-04-17T20:03:28.781925+00:00,31.197,26.8,1.5,0.0
2025-04-17T20:03:28.904867+00:00,31.320,48.7,1.5,33.3
2025-04-17T20:03:29.015567+00:00,31.431,71.1,1.5,21.4
2025-04-17T20:03:29.142486+00:00,31.557,90.6,1.5,20.2
2025-04-17T20:03:29.268475+00:00,31.683,111.7,1.5,10.9
2025-04-17T20:03:29.380448+00:00,31.795,118.9,1.5,0.0
2025-04-17T20:03:29.505453+00:00,31.920,118.9,1.5,0.0
2025-04-17T20:03:29.615378+00:00,32.030,118.9,1.5,0.0
2025-04-17T20:03:29.740217+00:00,32.155,112.8,1.5,6.2
2025-04-17T20:03:29.882431+00:00,32.297,99.4,1.5,8.7
2025-04-17T20:03:30.005918+00:00,32.421,99.4,1.5,0.0
2025-04-17T20:03:30.148094+00:00,32.563,99.4,1.5,0.0
2025-04-17T20:03:30.274828+00:00,32.690,99.4,1.5,0.0
2025-04-17T20:03:30.416067+00:00,32.831,99.4,1.5,0.0
2025-04-17T20:03:30.542550+00:00,32.957,99.4,1.5,0.0
2025-04-17T20:03:30.682261+00:00,33.097,102.1,1.5,3.9
2025-04-17T20:03:30.808953+00:00,33.224,130.1,1.5,8.5
2025-04-17T20:03:30.936084+00:00,33.351,152.0,1.5,0.0
2025-04-17T20:03:31.045303+00:00,33.460,152.0,1.5,0.0
2025-04-17T20:03:31.169820+00:00,33.585,152.0,1.5,0.0
2025-04-17T20:03:31.278421+00:00,33.693,152.0,1.5,0.0
2025-04-17T20:03:31.405864+00:00,33.821,152.0,1.5,0.0
2025-04-17T20:03:31.516255+00:00,33.931,152.0,1.5,0.0
2025-04-17T20:03:31.642676+00:00,34.058,28.7,1.5,32.3
2025-04-17T20:03:31.783702+00:00,34.199,20.5,1.5,62.0
2025-04-17T20:03:31.910522+00:00,34.325,38.5,1.5,30.5
2025-04-17T20:03:32.034511+00:00,34.449,62.1,1.5,0.0
2025-04-17T20:03:32.143946+00:00,34.559,95.9,1.5,28.4
2025-04-17T20:03:32.270804+00:00,34.686,127.7,1.5,8.9
2025-04-17T20:03:32.380049+00:00,34.795,149.7,1.5,17.6
2025-04-17T20:03:32.503830+00:00,34.919,160.1,1.5,0.0
2025-04-17T20:03:32.614237+00:00,35.029,151.2,1.5,32.2
2025-04-17T20:03:32.739723+00:00,35.155,123.1,1.5,19.5
2025-04-17T20:03:32.849610+00:00,35.265,94.8,1.5,13.0
2025-04-17T20:03:32.975702+00:00,35.391,60.6,1.5,29.1
2025-04-17T20:03:33.116832+00:00,35.532,27.2,1.5,17.6
2025-04-17T20:03:33.241712+00:00,35.657,13.0,1.5,0.0
2025-04-17T20:03:33.383047+00:00,35.798,26.7,1.5,22.5
2025-04-17T20:03:33.510213+00:00,35.925,60.9,1.5,27.3
2025-04-17T20:03:33.635660+00:00,36.051,88.1,1.5,0.0
2025-04-17T20:03:33.744729+00:00,36.160,122.9,1.5,25.2
2025-04-17T20:03:33.870519+00:00,36.285,144.4,1.5,0.0
2025-04-17T20:03:33.980564+00:00,36.396,159.9,1.5,34.8
2025-04-17T20:03:34.106832+00:00,36.522,150.0,1.5,29.4
2025-04-17T20:03:34.249308+00:00,36.664,122.7,1.5,9.8
2025-04-17T20:03:34.372842+00:00,36.788,86.3,1.5,32.7
2025-04-17T20:03:34.482574+00:00,36.898,59.0,1.5,29.1
2025-04-17T20:03:34.607310+00:00,37.022,26.0,1.5,23.4
2025-04-17T20:03:34.748109+00:00,37.163,13.6,1.5,31.5
2025-04-17T20:03:34.870937+00:00,37.286,29.8,1.5,27.9
2025-04-17T20:03:34.980942+00:00,37.396,55.1,1.5,26.3
2025-04-17T20:03:35.105337+00:00,37.520,92.3,1.5,31.1
2025-04-17T20:03:35.213076+00:00,37.628,119.6,1.5,28.1
2025-04-17T20:03:35.337471+00:00,37.752,148.4,1.5,16.8
2025-04-17T20:03:35.445724+00:00,37.861,160.5,1.5,34.5
2025-04-17T20:03:35.568525+00:00,37.983,158.4,1.5,34.5
2025-04-17T20:03:35.674567+00:00,38.090,135.9,1.5,19.3
2025-04-17T20:03:35.814072+00:00,38.229,98.1,1.5,7.2
2025-04-17T20:03:35.938034+00:00,38.353,60.4,1.5,26.3
2025-04-17T20:03:36.048268+00:00,38.463,34.4,1.5,26.0
2025-04-17T20:03:36.170404+00:00,38.585,13.3,1.5,32.5
2025-04-17T20:03:36.280651+00:00,38.696,14.4,1.5,33.6
2025-04-17T20:03:36.405720+00:00,38.821,37.6,1.5,27.0
2025-04-17T20:03:36.515012+00:00,38.930,64.0,1.5,29.1
2025-04-17T20:03:36.640617+00:00,39.056,101.9,1.5,26.9
2025-04-17T20:03:36.749624+00:00,39.165,130.5,1.5,5.1
2025-04-17T20:03:36.875949+00:00,39.291,154.3,1.5,32.1
2025-04-17T20:03:36.983194+00:00,39.398,159.0,1.5,33.3
2025-04-17T20:03:37.108205+00:00,39.523,143.9,1.5,28.1
2025-04-17T20:03:37.250373+00:00,39.665,111.7,1.5,12.9
2025-04-17T20:03:37.375164+00:00,39.790,73.7,1.5,27.8
2025-04-17T20:03:37.500989+00:00,39.916,45.4,1.5,26.2
2025-04-17T20:03:37.611592+00:00,40.027,17.4,1.5,32.1
2025-04-17T20:03:37.737236+00:00,40.152,11.5,1.5,0.0
2025-04-17T20:03:37.846852+00:00,40.262,26.0,1.5,32.4
2025-04-17T20:03:37.971908+00:00,40.387,58.1,1.5,26.5
2025-04-17T20:03:38.083769+00:00,40.499,86.6,1.5,24.8
2025-04-17T20:03:38.206949+00:00,40.622,123.2,1.5,31.6
2025-04-17T20:03:38.349990+00:00,40.765,146.5,1.5,29.3
2025-04-17T20:03:38.474846+00:00,40.890,152.2,1.5,36.9
2025-04-17T20:03:38.616658+00:00,41.032,134.4,1.5,30.4
2025-04-17T20:03:38.740686+00:00,41.156,104.1,1.5,24.6
2025-04-17T20:03:38.850250+00:00,41.265,75.6,1.5,23.8
2025-04-17T20:03:38.975301+00:00,41.390,39.3,1.5,17.1
2025-04-17T20:03:39.116559+00:00,41.532,14.9,1.5,13.2
2025-04-17T20:03:39.239986+00:00,41.655,11.8,1.5,0.0
2025-04-17T20:03:39.348867+00:00,41.764,29.0,1.5,13.3
2025-04-17T20:03:39.473092+00:00,41.888,61.3,1.5,19.2
2025-04-17T20:03:39.583395+00:00,41.998,90.9,1.5,4.2
2025-04-17T20:03:39.708743+00:00,42.124,126.4,1.5,20.0
2025-04-17T20:03:39.849551+00:00,42.264,150.6,1.5,22.9
2025-04-17T20:03:39.974670+00:00,42.390,152.7,1.5,34.1
2025-04-17T20:03:40.116930+00:00,42.532,133.1,1.5,9.4
